artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
[問卦]PTT是不是和艾爾迪亞人一樣正在安樂死?,2019/09/16,07:00:32,https://www.ptt.cc/bbs/Gossiping/M.1568646395.A.8DE.html,Ayanami5566,Gossiping,11,4,0,"艾爾迪亞人   一種可以變成巨人的種族   又稱尤米爾的子民

全世界都把他們看成惡魔後裔   必須抹殺的存在

於是一位覺醒青年領袖  吉克葉卡

提出了讓艾爾迪亞失去生殖能力的政策

讓大家不能繁衍後代   慢慢的滅亡

就跟安樂死一樣



現在看來

PTT是不是跟艾爾迪亞安樂死一樣慘啊??

不能創新帳號

裡面都是老屁股

慢慢的內鬥  各種粉互相廝殺   網軍帶風向

最後一些受不了鬥爭的鄉民就漸漸退出

或是被劣退一堆文章   水桶好幾年

漸漸沒人在使用PTT   樂園自我毀滅

崩潰~~~~~~~~~~~~~~~~~~



幹  PTT是不是越來越像艾爾迪亞安樂死計畫??

怎麼辦??

我們的艾倫葉卡在哪裡??   快來拯救大家奔向自由啊!!!
"
[新聞]比利時殘奧金牌盼能安樂死,2019/09/16,08:14:56,https://www.ptt.cc/bbs/Gossiping/M.1568650859.A.CF1.html,B0858B,Gossiping,5,2,1,"1.媒體來源：中時
2.記者署名黃邱倫
3.完整新聞標題：比利時殘奧金牌 盼能安樂死
4.完整新聞內文：
現年40歲的比利時名人費芙爾特（Marieke Vervoort），她曾在2012年倫敦帕拉林運動會
（殘障奧運）拿到T52級輪椅100公尺金牌，而且改寫賽會紀錄，但卻因為身體健康每況愈
下，導致她想要藉由安樂死來結束痛苦的一生，此消息一出讓外界人士感慨不已。

費芙爾特早年是田徑選手，也玩過鐵人三項，但卻在2000年因為脊椎病變導致癱瘓，經過
治療後只能靠著輪椅維生。不過費芙爾特沒有因為身體上的病痛而喪志，反而更加激勵的
在人生道路上追尋夢想，倫敦殘奧不但奪得T52級100公尺金牌，更在T52級200公尺拿下銀
牌，2015年於杜哈世界殘障田徑錦標賽摘下200公尺冠軍。

克服身體上的殘疾屢屢在國際賽事中拿到好成績的費芙爾特2013年比利時國王與王后頒贈
她貴族身分，2015年獲得比利時年度最佳運動員獎。

然而再多的榮譽也無法抵擋疾病帶來的苦痛，2016年里約殘障奧運結束後就已動了安樂死
的念頭，雖一度打消此意，但如今舊事重提，不過，費芙爾特心中有一個願望，那就是駕
駛藍寶基尼跑車參加歐洲錦標賽。目前有一家公司正在幫她圓夢。

比利時在2002年通過安樂死法案，只要有3位醫生允許就可以執行。費芙爾特表示，「我
喜歡飆速的感覺，它能讓我的腎上腺素狂升。」對於安樂死，費芙爾特說，「大家都看到
我拿到金牌的光榮表面，但有誰知道背後苦苦掙扎的我，我曾因為疼痛而長期失眠，每晚
睡不到10分鐘，這種苦痛折磨了我的生存念頭，我決定放棄了。」

5.完整新聞連結：
https://www.chinatimes.com/realtimenews/20190916003062-260403
6.備註："
[問卦]鄉民贊成墮胎跟死刑卻反對安樂死？,2019/09/27,03:32:20,https://www.ptt.cc/bbs/Gossiping/M.1569584302.A.F9A.html,lpbrother,Gossiping,29,4,10,"墮胎 → 生命還沒進行到一半就可以被其他人決定死亡

死刑 → 被法院的法官決定判死，而且大部分鄉民都同意死刑繼續

安樂死 ← 沒有人敢討論


為什麼由其他人同意死亡是這麼容易的事情

自己決定要不要死卻這麼難

有沒有八卦？
"
[問卦]台灣有沒有旅行團安排瑞士安樂死？,2019/10/01,15:40:09,https://www.ptt.cc/bbs/Gossiping/M.1569973571.A.2E0.html,fawangching,Gossiping,11,4,0,"好奇問一下
台灣有沒有旅行團
是在幫人安排到瑞士安樂死的

因為台灣還沒有開放

但我真的覺得我未來有一天會需要

所以有沒有旅行團是安排到瑞士
讓客人了解安樂死的流程和費用？
"
[問卦]哪種人會說植物人不支持安樂死?,2019/10/01,16:19:20,https://www.ptt.cc/bbs/Gossiping/M.1569975922.A.205.html,kerkers,Gossiping,24,2,6,"安樂死不通過的最主要原因是?

1. 人權團體

2. 醫療體系

3. 雙重標準覺青

4. 不管事政府

5. 其他

之前看到有人說躺在病床上的植物人

雖然躺了十幾年但他沒有想要死掉啊

不過他也沒說他想一直耗資源拖垮家裡啊

有沒有安樂死一直被擋的八卦

"
[問卦]若開放安樂死，健保會補助嗎？,2019/10/01,20:19:39,https://www.ptt.cc/bbs/Gossiping/M.1569990341.A.FAD.html,w113353,Gossiping,10,8,0,"大家午安

看看瑞士的安樂死費用
安樂死+後事包辦 約 11970鎂
單純安樂死 約 7980鎂
這價格說真的也不便宜
就算日後開放安樂死
窮人還是只能選擇跳樓上吊臥軌
不知道健保會不會將安樂死納保呢？
有卦否？

嘻嘻
"
[問卦]為何不推廣安樂死取代自殺來防治自殺,2019/10/08,19:01:01,https://www.ptt.cc/bbs/Gossiping/M.1570590425.A.37F.html,Zcould,Gossiping,26,6,0,"自殺防治最奇怪的一點，就是從來不把自殺者引導往
安樂死的方向。有些人就是想死，你又無法限制他自殺的自由，
就像一直蓋堤防無法有效治水一樣，那為何不把自殺者
轉往安樂死的方向? 最其碼他用安樂死不會像自殺一樣妨礙到別人啊!
為何自殺防治從來不提轉自殺為安樂死這個有效辦法呢?

"
Re:[問卦]為何不推廣安樂死取代自殺來防治自殺,2019/10/08,19:05:38,https://www.ptt.cc/bbs/Gossiping/M.1570590700.A.959.html,oooo,Gossiping,14,7,1,"可以這樣搞

想要安樂死,就要捐器官

台灣不是很少人捐嗎
可以用這招
提高器官捐贈率

PS:我自己是不會捐的

"
[問卦]安樂死其實可以賺外匯,2019/10/12,08:46:27,https://www.ptt.cc/bbs/Gossiping/M.1570899150.A.2BC.html,archimonde,Gossiping,21,10,3,"台灣應該推出安樂死的法案
因為目前有安樂死的國家很少
亞洲更少
台灣如果推出, 一定有很多有錢的外國人會來
這樣可以賺不少的外滙

當然會有很多醫療人員害怕訴訟
還有衛道人士與宗教狂熱份子的阻撓

建議可以前5年, 只開放外國人來台灣安樂死
台灣人自己不可以安樂死
死外國人, 又可以賺外國人的錢
開放5年後再來檢討, 這時一定有很多案例與經驗可以參考
再來考慮開放台灣人

安樂死的好處
1.人不要那麼痛苦的活著
2.身邊的親友不會那麼累的照料
3.長照的使用者減少, 政府負擔減少
4.賺外滙
"
[問卦]安樂死應該要那些人簽名同意?,2019/10/14,18:03:55,https://www.ptt.cc/bbs/Gossiping/M.1571105397.A.B83.html,punkdog,Gossiping,8,2,0,"安安如題  台灣正在快速老年化高齡化

長照已成為巨大問題

許多久病卻死不了的人  痛苦地活著  照顧他們的人也十分痛苦

假如安樂死真的通過

應該要哪些人同意簽名才能執行?

例如

本人
主治醫生
護理師
律師
親屬幾人以上

大家覺得呢??
"
[問卦]怕少子高齡化，到底為何台灣不安樂死？,2019/10/19,20:41:45,https://www.ptt.cc/bbs/Gossiping/M.1571546867.A.E1C.html,kilig,Gossiping,88,48,4,"一直要年輕人生，說怕少子化，以後高齡人口太多，年輕人養不起老人，壓垮財政。

阿除了開源，也可以節流啊，提供國民安樂死的選項，不也可以平衡社會人口？

若說宗教道德認為人不是神，不該決定死亡，應該自然死，

但是人類透過醫學進步，已經非自然地延長人類壽命，難道不是違反自然嗎？

既然都已經非自然延長壽命，提供非自然死亡選項不也只是剛好而已？

為什麼沒有帶種的立法委員提出修法咧？

不是只適用在生病的人或植物人喔，而是一般人想結束生命時，也可以自主決定，靠醫學
舒服的走人。
"
[問卦]幾歲前沒交過女友就要接受國家的安樂死？,2019/10/23,07:14:30,https://www.ptt.cc/bbs/Gossiping/M.1571844032.A.931.html,hk5566,Gossiping,32,9,8,"一個男性，如果沒有交過女友，
代表沒有魅力、沒有吸引力，
肯定是個性或外表其中之一有問題。

這種人，身心也會有毛病、人格扭曲，
容易憤世嫉俗，常有犯罪之衝動，
儼然就成為社會的一顆不定時炸彈。

所以這些人，得杜絕後患
就必須由國家負責進行安樂死。


各位認為，男生幾歲前沒交過女友，
就必須接受國家的安樂死？



"
[問卦]開放安樂死不就是解決房價最好的方法？,2019/10/23,22:40:34,https://www.ptt.cc/bbs/Gossiping/M.1571899596.A.45E.html,Eangel,Gossiping,5,2,0,"現代社會老年人口增加、精神疾病增加

很多人活得不開心也想自殺

為什麼不把安樂死開放

把那些想死的病友評估後
於精華地段（EX:信義區、台中七期）
執行安樂死

一來解決痛苦、

再來該地段房價也受影響下降

這樣年輕人不就買得起房子了？

有沒有現在政府傻傻的八卦？
"
Re:[問卦]開放安樂死不就是解決房價最好的方法？,2019/10/23,22:49:50,https://www.ptt.cc/bbs/Gossiping/M.1571900152.A.6A8.html,naipin2003,Gossiping,11,4,1,"如果公務員65歲退休就強制安樂死，能不能解決台灣的財政危機？

如果可以，原作，你支不支持公務員65歲退休強制安樂死？


大家支不支持？"
[問卦]鬼島到底何時要推安樂死公投？,2019/10/30,04:50:12,https://www.ptt.cc/bbs/Gossiping/M.1572440174.A.48A.html,Nancy870506,Gossiping,11,1,1,"餓死抬頭
現在各種奇怪的議題都可以拿來公投
例如同性能不能結婚
女生能不能墮胎等等
這些其實跟大多數人關係都很小

但死亡卻是每個人都會遇到的議題
而且能善終的人極少
那鬼島到底何時要推安樂死公投
造福一下重病患和他們的家屬呢？
有卦否？

"
[爆卦]安樂死法案已經一讀通過!!!,2019/10/30,05:34:51,https://www.ptt.cc/bbs/Gossiping/M.1572442864.A.FB4.html,apriltino,Gossiping,1221,940,34,"鄉民眾所期盼的來了~~~

「尊嚴善終法」在立法院已經完成一讀

所謂尊嚴善終法

即是融合荷蘭的安樂死(euthanasia)和瑞士的協助自殺(assisted suicide)法例

經過醫師審核 提供重症患者的解脫管道

如果這個法案通過 台灣有可能成為亞洲第一個安樂死合法化的國家!!


一分鐘了解尊嚴善終法
https://reurl.cc/lLQM4Y
草案完整版
https://reurl.cc/YlElKx
https://reurl.cc/4grGpV
「2019尊嚴善終立法座談會--紀念傅達仁」

為延續傅達仁先生生前極力推動安樂善終合法化之精神，
中華安樂善終立法促進會將
11/6 14:00-17:00舉辦「2019尊嚴善終立法座談會-紀念傅達仁」，
歡迎有空的好友們蒞臨討論！！
座位有限，免費報名參加，請私訊粉絲團或留言！

主講人：
江盛醫師-「生命臨終的抉擇：權利與自由」
葉金川 前衛生署署長-「爭取自主善終權」
許毓仁立委-「尊嚴善終法草案—台灣首部安樂死專法」

與談人：
傅俊豪理事長
曾銘宗國民黨立委總召
柯建銘民進黨立委總召
馬西屏副校長
鄭寶清立法委員
邱泰源立法委員
陳秀丹 陽明醫院醫師

"
Re:[爆卦]安樂死法案已經一讀通過!!!,2019/10/30,11:38:36,https://www.ptt.cc/bbs/Gossiping/M.1572464678.A.165.html,driftingjong,Gossiping,186,25,29,"看完了法案草例 我只能長長一聲嘆息

這又是一個天下法條一大抄的草案

我先說明 病人身體自主權應被尊重沒有錯

但擬這個草案的人

顯然根本不清楚國內目前生命末期安寧緩和照顧現況

所謂醫療倫理四大原則:


自主性(Autonomy)

不傷害(Do no harm)

行善(Beneficence)

正義(Justice)


安樂死最大的問題是:

病人自主想要死亡，符合這四大原則嗎?

甚麼樣的病人符合安樂死?

安樂死和自殺的不同在哪裡?


光這三個問題每一個都能吵非常久

結果現在是居然都不用公聽會社會共識凝聚就要法案準備闖關

這跟之前差點要進立法院的預設所有民眾同意自身器官死後開放器捐有何不同?

選舉到了 怪現象特多 = =

"
Re:[爆卦]安樂死法案已經一讀通過!!!,2019/10/30,12:14:47,https://www.ptt.cc/bbs/Gossiping/M.1572466849.A.A15.html,hohuihsin,Gossiping,21,7,0,"之前看過一篇報導在講比利時的安樂死。

他們的條件似乎滿寬，包括精神疾病想自殺的在內，會有專業的醫師、心理師等評估，然
後一而再再而三的確認。

這段時間病患可以去找朋友道別、討論或安排自己的喪禮等等。

當然醫療團隊也會一再確認病患的狀況並且確認病患是否真的願意執行安樂死。


有趣的是，不少病患到最後反而不願執行而反悔。



我是讚同安樂死的，甚至把精神疾病也列入，也就是嚴重憂鬱症想死之類的。


這個社會只會告訴我們不能自殺，甚至安樂死等於自殺等於殺人之類的，倒不如好好思考
是不是那麼想死，以及生命的意義。


很多時後，自殺與否只在一念之間，或是一段時間形成的意志。
"
Re:[爆卦]安樂死法案已經一讀通過!!!,2019/10/30,16:43:15,https://www.ptt.cc/bbs/Gossiping/M.1572482963.A.5F5.html,PAULJOE,Gossiping,20,7,0,"希望能過。
有人說自殺會影響誰？
除了遺族外，還有房東，一堆房東在人自殺後還找遺族要錢的。
又很多老人找不到租屋處又身體一堆病痛的。
安樂死對久病的人真的是需要。
尤其是不可膩像洗腎.截肢.無法醫療那種。
要連署我一定去簽名。
可以減少很多社會問題…

"
Re:[爆卦]安樂死法案已經一讀通過!!!,2019/10/30,17:01:08,https://www.ptt.cc/bbs/Gossiping/M.1572484030.A.30F.html,cytotoxic,Gossiping,16,3,0,"支持這個方案 台灣終於有進步性質的法案了
先不談甚麼包莖 正義的思辨...
我想到一些現實層面的

有些人癌症險、身故險應該安樂死不賠償吧
若是被保險人自己想解脫
可是受益人(兒女 親屬)不願意
依台灣人民族性 不就會有一大堆爭議?
最後是不是又靠北醫生社工亂放水評估可安樂死??
"
